sepal length,sepal width,petal length,petal width,label,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
4.9,3.0,1.5,0.1,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9892130937763207,0.01072845219985522,0.9892130937763207,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9904524053002547,0.00951350822637885,0.9904524053002547,False,3000
5.1,3.5,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6374753693035584,0.359226407819112,0.6374753693035584,False,3000
4.6,3.2,1.3,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9970092752688141,0.0028646710504828463,0.9970092752688141,False,3000
4.8,3.6,1.1,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9897003847704848,0.010290425366655871,0.9897003847704848,False,3000
5.0,3.5,1.3,0.3,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9904031910052461,0.00955396504565862,0.9904031910052461,False,3000
5.2,3.4,1.5,0.3,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9314296511741659,0.05196340166359043,0.9314296511741659,False,3000
5.0,3.3,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9919646839903103,0.007972289901343138,0.9919646839903103,False,3000
5.3,3.9,1.5,0.3,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9863866285032432,0.013137206437740242,0.9863866285032432,False,3000
4.4,2.9,1.5,0.2,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9800931841842996,0.01399376265018606,0.9800931841842996,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9847808872867855,0.014293594633132673,0.9847808872867855,False,3000
5.3,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9988963829114919,0.0011036108390449313,0.9988963829114919,False,3000
4.4,3.0,1.3,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995288545171982,0.0004710881047905486,0.9995288545171982,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9918018382328768,0.008198080636431217,0.9918018382328768,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9276531140190194,0.07231183108999155,0.9276531140190194,False,3000
5.4,3.9,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9940276800936276,0.005972256191650946,0.9940276800936276,False,3000
5.0,3.6,1.5,0.5,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9951940589150927,0.0048059392835238844,0.9951940589150927,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9639942877562601,0.03600355759521259,0.9639942877562601,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9993557045115554,0.0006442918161690977,0.9993557045115554,False,3000
4.6,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9931917729581388,0.006808219678901936,0.9931917729581388,False,3000
5.1,3.8,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9488187399745122,0.05117747740360869,0.9488187399745122,False,3000
4.9,3.1,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9646154889604516,0.03538252342427037,0.9646154889604516,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9519070782476599,0.04808936395645038,0.9519070782476599,False,3000
4.5,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9993707135076692,0.0006292837220731982,0.9993707135076692,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998841483222591,0.0001158511628225919,0.9998841483222591,False,3000
5.1,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8977170835237057,0.1022684313046377,0.8977170835237057,False,3000
5.0,3.3,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7898142953839852,0.20926066101708102,0.7898142953839852,False,3000
5.5,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9918129584914189,0.00818701804225378,0.9918129584914189,False,3000
5.4,3.9,1.3,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9987578249234222,0.0012421750119243416,0.9987578249234222,False,3000
5.1,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9007256295611076,0.09926010380227394,0.9007256295611076,False,3000
4.4,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9980376223432591,0.0019623508322158733,0.9980376223432591,False,3000
5.8,4.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998758373593962,0.0001241423231651118,0.9998758373593962,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999854852495353,1.4514442799347279e-05,0.9999854852495353,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9473872803509236,0.05261064387790457,0.9473872803509236,False,3000
5.3,3.7,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999685218905202,3.147810928252548e-05,0.9999685218905202,False,3000
5.1,3.7,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9972766608156065,0.0027233292859969124,0.9972766608156065,False,3000
5.4,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996529770881565,0.0003470159007380943,0.9996529770881565,False,3000
5.7,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998782683129421,0.00012173102748717523,0.9998782683129421,False,3000
4.7,3.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.6343520018770082,0.3656385238443194,0.6343520018770082,False,3000
4.4,3.1,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8441466857018565,0.15585265336140577,0.8441466857018565,False,3000
4.4,3.0,1.3,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9609015848713914,0.03909695557808362,0.9609015848713914,False,3000
5.4,4.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9973924209953674,0.0026075596539078157,0.9973924209953674,False,3000
5.0,3.3,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999604823244567,3.951767514702447e-05,0.9999604823244567,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7510353568889665,0.2489548301904448,0.7510353568889665,False,3000
5.1,3.7,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999509234727388,4.907004188243725e-05,0.9999509234727388,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997453615700849,0.0002546369704201621,0.9997453615700849,False,3000
5.7,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8083230198176669,0.1916457131741024,0.8083230198176669,False,3000
5.3,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9955828563879979,0.004417118869598522,0.9955828563879979,False,3000
4.4,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9976138216885194,0.00238614701807795,0.9976138216885194,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999563094679412,4.3689964684974814e-05,0.9999563094679412,False,3000
5.1,3.5,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7032773024427078,0.29671107927096285,0.7032773024427078,False,3000
5.4,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9397109071160217,0.06024006793116997,0.9397109071160217,False,3000
5.1,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999799951692055,2.000483073628223e-05,0.9999799951692055,False,3000
5.5,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9964837343561368,0.003516240642944576,0.9964837343561368,False,3000
5.4,3.9,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9905676715394709,0.009431456687004363,0.9905676715394709,False,3000
5.3,4.0,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9666454475954744,0.03335368858329278,0.9666454475954744,False,3000
5.2,4.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8480689530623883,0.15184092195089605,0.8480689530623883,False,3000
4.4,3.1,1.1,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997146694181396,0.0002852715504125451,0.9997146694181396,False,3000
5.4,4.0,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9881558255968033,0.011844106909943046,0.9881558255968033,False,3000
4.8,3.1,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9656476111852041,0.0343522849855242,0.9656476111852041,False,3000
5.0,3.3,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998029755309504,0.00019702446103848887,0.9998029755309504,False,3000
4.6,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997969805874503,0.00020301801488176478,0.9997969805874503,False,3000
4.4,3.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9974907868624826,0.0025091844215476143,0.9974907868624826,False,3000
4.8,3.1,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9950523518981254,0.004947592643176878,0.9950523518981254,False,3000
5.3,3.7,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999883142293894,1.16850949992932e-05,0.9999883142293894,False,3000
5.5,3.9,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9979504110090529,0.0020495873621093025,0.9979504110090529,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998097591424041,0.00019024085168032283,0.9998097591424041,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999228476093357,7.715238806792757e-05,0.9999228476093357,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.6901927237115905,0.3096496803132599,0.6901927237115905,False,3000
4.8,3.4,1.8,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9989352847479133,0.0010647095209888574,0.9989352847479133,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9849364549721995,0.015062530052405258,0.9849364549721995,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998993855385343,0.00010061388154648398,0.9998993855385343,False,3000
5.2,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9997549568335893,0.0002450431628828173,0.9997549568335893,False,3000
5.1,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9007256295611076,0.09926010380227394,0.9007256295611076,False,3000
4.9,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.998510027656057,0.0014899704777000327,0.998510027656057,False,3000
5.0,3.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9972168403756654,0.0027830752340529123,0.9972168403756654,False,3000
5.3,3.7,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9010442602587975,0.0989425463462894,0.9010442602587975,False,3000
5.4,3.9,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9365792906737197,0.06342044500631941,0.9365792906737197,False,3000
4.4,3.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7142059863683069,0.2857836553417427,0.7142059863683069,False,3000
5.0,3.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996864147594353,0.00031358378606401394,0.9996864147594353,False,3000
4.5,2.4,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999324843516402,6.751545088077309e-05,0.9999324843516402,False,3000
4.5,2.3,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9984890338682373,0.0015109641555933145,0.9984890338682373,False,3000
4.7,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8051117058861561,0.19488688874247442,0.8051117058861561,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9795181995998196,0.020481718236531908,0.9795181995998196,False,3000
5.3,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9981818840021127,0.0018181157244833751,0.9981818840021127,False,3000
4.8,3.0,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8187645368472128,0.18118861915335993,0.8187645368472128,False,3000
5.5,4.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7753790450436694,0.2246165128251547,0.7753790450436694,False,3000
4.4,2.6,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8622799595911298,0.13759465723817094,0.8622799595911298,False,3000
5.0,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999345952299027,6.540447981268923e-05,0.9999345952299027,False,3000
5.0,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996463769222179,0.000353621535786253,0.9996463769222179,False,3000
4.6,3.1,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9992552898348062,0.0007447100731086669,0.9992552898348062,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9733338452366606,0.026665981614207482,0.9733338452366606,False,3000
5.2,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9673513281620972,0.032648643668363904,0.9673513281620972,False,3000
5.0,3.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.6901927237115905,0.3096496803132599,0.6901927237115905,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9993950212443847,0.0006049699287762058,0.9993950212443847,False,3000
4.9,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9267848721866101,0.07318426074625867,0.9267848721866101,False,3000
4.4,2.9,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9941135799091847,0.005886416658104141,0.9941135799091847,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9958101149475218,0.004189866194824298,0.9958101149475218,False,3000
5.4,4.2,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.997275366969752,0.0027246228158505407,0.997275366969752,False,3000
4.9,3.0,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999999193937825,8.060621742259668e-07,0.999999193937825,False,3000
5.0,3.5,1.5,0.5,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999226740160063,7.732563326411944e-05,0.9999226740160063,False,3000
5.1,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9769222139157613,0.02307772900037793,0.9769222139157613,False,3000
5.0,3.5,1.6,0.6,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.972404334934539,0.02759429015258843,0.972404334934539,False,3000
5.0,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9989241343104899,0.001075848363837459,0.9989241343104899,False,3000
4.9,3.4,1.8,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.83848844711156,0.16145319491416477,0.83848844711156,False,3000
5.1,3.3,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9986241271687559,0.001375869796920826,0.9986241271687559,False,3000
4.6,3.5,1.1,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995229269236213,0.00047707092892070133,0.9995229269236213,False,3000
5.0,3.6,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9990687609401407,0.0009312337295559341,0.9990687609401407,False,3000
5.3,3.8,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7709654836158634,0.22902062212714305,0.7709654836158634,False,3000
5.1,3.5,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9765707663487875,0.02342849885769894,0.9765707663487875,False,3000
5.1,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7709414026015846,0.22904522589426762,0.7709414026015846,False,3000
5.5,4.2,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9999253505616158,7.464526047079264e-05,0.9999253505616158,False,3000
5.3,3.9,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9988619128517213,0.0011380825003796495,0.9988619128517213,False,3000
4.9,3.4,1.8,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.8841384792911773,0.11575564250997851,0.8841384792911773,False,3000
5.2,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9594738719215699,0.04052523779400597,0.9594738719215699,False,3000
4.6,2.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9989031963559513,0.0010967773109017162,0.9989031963559513,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9956654775607566,0.00433452161255963,0.9956654775607566,False,3000
4.9,3.0,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9777589739888325,0.02224097160554742,0.9777589739888325,False,3000
4.8,3.4,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9942755233650395,0.005724473464974514,0.9942755233650395,False,3000
5.7,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9580987442184661,0.041898084722439596,0.9580987442184661,False,3000
4.4,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998728127542224,0.00012718638829324578,0.9998728127542224,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.962490278431153,0.037506611966612396,0.962490278431153,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999922561186255,7.743881322567377e-05,0.999922561186255,False,3000
5.1,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9987943458222188,0.0012056474272852894,0.9987943458222188,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9987290855228167,0.0012703618044140185,0.9987290855228167,False,3000
5.4,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9803481717573297,0.01965176125792784,0.9803481717573297,False,3000
4.9,3.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999755850533476,0.0002441494630823911,0.999755850533476,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999940499298785,5.9500206037084925e-05,0.999940499298785,False,3000
4.8,3.1,1.6,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9732512295935077,0.026747912843462878,0.9732512295935077,False,3000
4.7,3.4,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9998896618688061,0.00011033744441296945,0.9998896618688061,False,3000
5.1,3.8,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999916205358077,8.37946401415324e-05,0.999916205358077,False,3000
5.0,3.4,1.5,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7233337969724599,0.27663526569042834,0.7233337969724599,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9974155677286378,0.0025844222885220286,0.9974155677286378,False,3000
4.9,3.1,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9987714764169224,0.0012285235165738187,0.9987714764169224,False,3000
4.7,3.5,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996997433733724,0.0003002541459727228,0.9996997433733724,False,3000
5.1,3.5,1.5,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996572796043197,0.0003427203863799277,0.9996572796043197,False,3000
5.3,4.0,1.5,0.1,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9732512295935077,0.026747912843462878,0.9732512295935077,False,3000
5.7,3.8,1.6,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.999579552315801,0.00042044483986422923,0.999579552315801,False,3000
5.3,3.9,1.3,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9990178454490124,0.0009821485448961345,0.9990178454490124,False,3000
5.4,4.0,1.6,0.4,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9995768007761646,0.0004231962932855882,0.9995768007761646,False,3000
5.1,3.5,1.5,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9959732848414061,0.004026687380017419,0.9959732848414061,False,3000
4.9,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9656476111852041,0.0343522849855242,0.9656476111852041,False,3000
4.4,3.2,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9996796020872087,0.0003203964934624553,0.9996796020872087,False,3000
4.4,3.0,1.3,0.2,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.9769222139157613,0.02307772900037793,0.9769222139157613,False,3000
4.6,3.5,1.3,0.3,Iris-setosa,Iris-virginica,Iris-virginica,Iris-virginica,0.7511759283466856,0.24881492406786473,0.7511759283466856,False,3000
